Salt and Pepper Noise
Params: {'bigWindow': 14, 'smallWindow': 2, 'h': 1, 'scale': 2}
NOISY,GAUSSIAN FILTER on NOISE,NLM FILTER on NOISE
21.52218518218738,23.476141849259307,28.910366542838666

18.43652892112732

