Salt and Pepper Noise
Params: {'bigWindow': 14, 'smallWindow': 2, 'h': 1, 'scale': 2}
NOISY,GAUSSIAN FILTER on NOISE,NLM FILTER on NOISE
20.689378731617076,22.626106729033552,31.96222594832995

164.6601037979126

