Salt and Pepper Noise
Params: {'bigWindow': 14, 'smallWindow': 4, 'h': 1, 'scale': 2}
NOISY,GAUSSIAN FILTER on NOISE,NLM FILTER on NOISE
22.381698994024518,24.294350660494448,27.402024985719137

6.5144877433776855

