Salt and Pepper Noise
Params: {'bigWindow': 14, 'smallWindow': 4, 'h': 1, 'scale': 2}
NOISY,GAUSSIAN FILTER on NOISE,NLM FILTER on NOISE
20.691637652080832,22.623865783576655,29.532059340166313

14.235555648803711

