Salt and Pepper Noise
Params: {'bigWindow': 14, 'smallWindow': 4, 'h': 1, 'scale': 2}
NOISY,GAUSSIAN FILTER on NOISE,NLM FILTER on NOISE
22.03966127330726,23.909119973563108,25.272787184351134

6.405257940292358

