Salt and Pepper Noise
Params: {'bigWindow': 14, 'smallWindow': 4, 'h': 1, 'scale': 2}
NOISY,GAUSSIAN FILTER on NOISE,NLM FILTER on NOISE
22.08603989901407,24.080177383701844,30.45077561724796

16.737213373184204

