Salt and Pepper Noise
Params: {'bigWindow': 20, 'smallWindow': 4, 'h': 1, 'scale': 2}
NOISY,GAUSSIAN FILTER on NOISE,NLM FILTER on NOISE
22.353687909103673,24.31010743318019,25.88554035772779

15.547517776489258

