Salt and Pepper Noise
Params: {'bigWindow': 20, 'smallWindow': 4, 'h': 1, 'scale': 2}
NOISY,GAUSSIAN FILTER on NOISE,NLM FILTER on NOISE
22.08603989901407,24.080177383701844,29.937968315047762

38.669941663742065

