Salt and Pepper Noise
Params: {'bigWindow': 20, 'smallWindow': 2, 'h': 1, 'scale': 2}
NOISY,GAUSSIAN FILTER on NOISE,NLM FILTER on NOISE
22.08603989901407,24.080177383701844,28.95601778732294

37.80828237533569

