Salt and Pepper Noise
Params: {'bigWindow': 20, 'smallWindow': 2, 'h': 1, 'scale': 2}
NOISY,GAUSSIAN FILTER on NOISE,NLM FILTER on NOISE
22.381698994024518,24.294350660494448,23.79522880784961

14.179510354995728

